YEAR,MO,DY,HR,PS,TS,SNODP,WD10M,ALLSKY_SFC_SW_DWN,RH2M,T2MDEW,WS2M,T2M,PRECTOTCORR
2023,8,22,6,101.24,32.07,0.0,340.3,1.76,50.25,18.54,1.62,30.03,0.01
2023,8,22,7,101.23,33.69,0.0,328.1,2.26,45.94,18.21,1.82,31.23,0.02
2023,8,22,8,101.2,34.88,0.0,318.3,2.6,42.94,17.94,1.97,32.13,0.01
2023,8,22,9,101.17,35.6,0.0,310.6,2.74,40.69,17.71,2.19,32.84,0.01
2023,8,22,10,101.13,35.83,0.0,307.7,2.45,39.31,17.61,2.41,33.35,0.01
2023,8,22,11,101.1,35.44,0.0,309.5,2.23,38.99,17.67,2.62,33.55,0.02
2023,8,22,12,101.07,34.22,0.0,315.1,1.9,39.56,17.68,2.85,33.31,0.02
2023,8,22,13,101.06,33.18,0.0,322.1,1.53,40.15,17.54,2.98,32.92,0.0
2023,8,22,14,101.06,32.15,0.0,330.3,1.02,40.63,17.3,3.09,32.45,0.0
2023,8,22,15,101.07,30.5,0.0,339.7,0.5,41.96,17.06,2.97,31.61,0.0
2023,8,22,16,101.1,28.32,0.0,353.1,0.09,47.65,17.48,2.16,29.87,0.0
2023,8,22,17,101.16,26.99,0.0,6.1,0.0,51.51,17.32,2.36,28.31,0.0
2023,8,22,18,101.2,26.11,0.0,17.0,0.0,52.44,16.66,2.94,27.26,0.0
2023,8,22,19,101.22,25.49,0.0,27.4,0.0,54.28,16.24,3.37,26.21,0.0
2023,8,22,20,101.25,24.9,0.0,36.2,0.0,57.68,16.22,3.35,25.19,0.0
2023,8,22,21,101.27,24.35,0.0,43.4,0.0,60.46,16.13,3.08,24.32,0.0
2023,8,22,22,101.26,23.88,0.0,50.1,0.0,62.79,16.04,2.73,23.6,0.0
2023,8,22,23,101.26,23.48,0.0,55.5,0.0,64.93,16.0,2.41,23.03,0.0
2023,8,23,0,101.26,23.13,0.0,60.3,0.0,66.89,16.0,2.08,22.54,0.0
2023,8,23,1,101.25,22.8,0.0,65.3,0.0,66.66,15.66,1.76,22.23,0.0
2023,8,23,2,101.25,22.47,0.0,71.1,0.0,62.58,14.67,1.5,22.17,0.0
2023,8,23,3,101.24,23.12,0.0,82.3,0.08,59.8,14.34,1.25,22.53,0.0
2023,8,23,4,101.25,25.82,0.0,102.9,0.56,52.76,13.84,1.22,24.06,0.0
2023,8,23,5,101.26,28.59,0.0,11.0,1.2,44.46,12.91,0.27,25.91,0.0
2023,8,23,6,101.28,30.44,0.0,331.8,1.8,41.06,13.09,1.75,27.47,0.0
2023,8,23,7,101.27,32.01,0.0,332.6,2.32,38.69,13.28,2.2,28.69,0.0
2023,8,23,8,101.23,33.37,0.0,332.1,2.55,37.16,13.57,2.14,29.76,0.0
2023,8,23,9,101.18,34.43,0.0,330.4,2.74,37.57,14.45,1.7,30.61,0.0
2023,8,23,10,101.13,35.24,0.0,324.9,2.68,36.01,14.53,1.3,31.45,0.0
2023,8,23,11,101.09,35.27,0.0,317.7,2.47,32.46,13.66,1.09,32.22,0.0
2023,8,23,12,101.04,34.33,0.0,293.8,2.15,32.06,13.66,0.74,32.43,0.02
2023,8,23,13,101.0,33.01,0.0,247.6,1.62,35.67,14.96,0.81,32.05,0.04
2023,8,23,14,101.0,31.19,0.0,241.3,1.04,40.05,16.08,0.98,31.27,0.03
2023,8,23,15,101.0,29.43,0.0,232.4,0.47,44.47,16.82,0.6,30.26,0.02
2023,8,23,16,101.03,27.84,0.0,110.6,0.07,52.86,18.07,0.26,28.67,0.09
2023,8,23,17,101.1,27.04,0.0,80.9,0.0,55.8,17.97,0.83,27.62,0.35
2023,8,23,18,101.18,26.44,0.0,81.4,0.0,56.05,17.38,1.27,26.88,1.87
2023,8,23,19,101.22,25.92,0.0,97.3,0.0,59.44,17.5,1.49,26.0,4.69
2023,8,23,20,101.23,25.42,0.0,119.2,0.0,63.54,17.75,1.85,25.16,8.6
2023,8,23,21,101.24,24.92,0.0,133.7,0.0,67.55,18.03,2.04,24.4,11.04
2023,8,23,22,101.24,24.39,0.0,144.9,0.0,71.88,18.42,2.26,23.77,8.58
2023,8,23,23,101.21,23.84,0.0,150.6,0.0,75.83,18.76,2.54,23.24,2.07
2023,8,24,0,101.2,23.46,0.0,152.0,0.0,78.5,18.94,2.55,22.86,7.45
2023,8,24,1,101.19,23.15,0.0,153.4,0.0,80.41,18.98,2.32,22.5,4.52
2023,8,24,2,101.19,22.93,0.0,155.9,0.0,81.58,18.96,2.19,22.25,3.84
2023,8,24,3,101.21,23.35,0.0,158.2,0.06,80.58,18.96,2.14,22.43,1.4
2023,8,24,4,101.22,24.85,0.0,159.5,0.37,74.65,18.71,2.47,23.44,0.97
2023,8,24,5,101.23,27.02,0.0,156.9,0.84,67.22,18.07,2.35,24.53,0.87
2023,8,24,6,101.23,29.23,0.0,151.3,1.46,59.22,17.39,2.3,25.93,0.73
2023,8,24,7,101.24,31.02,0.0,149.7,2.0,52.57,16.74,2.33,27.28,0.44
2023,8,24,8,101.23,32.31,0.0,155.5,2.35,48.14,16.32,2.39,28.32,0.52
2023,8,24,9,101.2,32.89,0.0,162.3,2.45,45.95,16.21,2.57,29.0,1.04
2023,8,24,10,101.17,32.93,0.0,166.5,2.47,45.29,16.31,2.9,29.35,1.64
2023,8,24,11,101.15,32.01,0.0,170.2,1.63,46.11,16.47,3.25,29.23,2.86
2023,8,24,12,101.11,31.38,0.0,173.1,1.61,47.28,16.67,3.53,29.01,3.52
2023,8,24,13,101.08,30.38,0.0,174.8,1.22,48.76,16.87,3.67,28.69,4.01
2023,8,24,14,101.06,29.21,0.0,176.7,0.79,50.71,17.06,3.61,28.24,3.96
2023,8,24,15,101.06,27.72,0.0,176.4,0.38,53.87,17.36,3.41,27.51,3.38
2023,8,24,16,101.06,25.92,0.0,173.5,0.06,60.91,18.06,2.94,26.16,2.05
2023,8,24,17,101.08,24.97,0.0,173.0,0.0,67.36,18.58,2.85,25.02,0.6
2023,8,24,18,101.1,24.59,0.0,175.5,0.0,70.37,18.84,2.74,24.55,0.01
2023,8,24,19,101.08,24.26,0.0,179.0,0.0,72.12,18.95,2.58,24.26,0.01
2023,8,24,20,101.07,23.94,0.0,185.4,0.0,73.61,19.01,2.44,23.99,0.03
2023,8,24,21,101.07,23.67,0.0,198.2,0.0,75.42,19.15,2.38,23.73,0.09
2023,8,24,22,101.06,23.43,0.0,212.7,0.0,77.55,19.35,2.33,23.47,0.15
2023,8,24,23,101.05,23.31,0.0,226.1,0.0,79.27,19.51,2.16,23.28,0.26
2023,8,25,0,101.04,22.96,0.0,238.4,0.0,81.58,19.63,1.84,22.93,0.35
2023,8,25,1,101.01,22.68,0.0,248.3,0.0,82.84,19.68,1.51,22.72,0.48
2023,8,25,2,100.99,22.42,0.0,245.9,0.0,82.32,19.62,1.1,22.75,0.6
2023,8,25,3,100.99,23.1,0.0,214.5,0.07,81.61,19.64,0.8,22.93,0.65
2023,8,25,4,101.03,25.73,0.0,197.2,0.45,76.28,19.68,0.99,24.09,0.98
2023,8,25,5,101.07,28.25,0.0,214.0,0.96,67.9,19.21,0.89,25.56,1.95
2023,8,25,6,101.1,30.48,0.0,263.7,1.49,58.78,18.42,0.65,27.2,3.19
2023,8,25,7,101.13,32.26,0.0,302.9,2.07,52.08,17.8,0.82,28.66,3.02
2023,8,25,8,101.1,33.58,0.0,315.8,2.37,48.94,17.74,0.86,29.72,2.84
2023,8,25,9,101.06,34.4,0.0,320.8,2.65,43.4,16.67,0.79,30.61,2.06
2023,8,25,10,101.04,34.69,0.0,322.8,2.39,40.03,15.95,0.59,31.19,1.08
2023,8,25,11,101.01,33.98,0.0,303.7,2.14,39.58,15.84,0.23,31.26,0.36
2023,8,25,12,100.99,33.37,0.0,205.2,1.95,40.36,16.01,0.13,31.15,0.14
2023,8,25,13,100.99,31.62,0.0,161.9,1.49,42.94,16.44,0.36,30.56,0.06
2023,8,25,14,100.99,30.13,0.0,148.5,0.93,46.63,17.01,0.73,29.79,0.04
2023,8,25,15,100.99,28.45,0.0,147.8,0.41,50.82,17.49,1.49,28.79,0.01
2023,8,25,16,101.01,26.96,0.0,153.8,0.06,57.14,18.12,2.43,27.37,0.0
2023,8,25,17,101.07,26.17,0.0,160.3,0.0,64.91,18.97,2.89,26.15,0.01
2023,8,25,18,101.1,25.65,0.0,168.8,0.0,71.25,19.73,2.98,25.36,0.0
2023,8,25,19,101.13,25.0,0.0,173.9,0.0,75.98,20.18,2.6,24.7,0.0
2023,8,25,20,101.16,24.4,0.0,173.7,0.0,79.26,20.31,2.26,24.11,0.0
2023,8,25,21,101.17,24.01,0.0,171.7,0.0,81.01,20.33,2.11,23.76,0.0
2023,8,25,22,101.16,23.78,0.0,170.2,0.0,81.31,20.27,2.1,23.63,0.0
2023,8,25,23,101.14,23.76,0.0,168.6,0.0,81.04,20.24,2.18,23.66,0.0
2023,8,26,0,101.12,23.72,0.0,166.9,0.0,81.07,20.24,2.26,23.65,0.01
2023,8,26,1,101.09,23.65,0.0,166.3,0.0,81.62,20.3,2.34,23.6,0.01
2023,8,26,2,101.08,23.65,0.0,166.2,0.0,81.99,20.35,2.36,23.58,0.03
2023,8,26,3,101.1,24.23,0.0,163.4,0.06,80.45,20.37,2.44,23.92,0.04
2023,8,26,4,101.14,25.89,0.0,160.7,0.44,74.1,20.19,3.13,25.1,0.12
2023,8,26,5,101.17,27.13,0.0,162.4,1.0,68.72,19.73,3.36,25.9,0.41
2023,8,26,6,101.19,28.46,0.0,163.3,1.55,63.81,19.34,3.56,26.74,1.02
2023,8,26,7,101.2,29.99,0.0,163.7,2.09,59.15,18.99,3.84,27.68,1.19
2023,8,26,8,101.2,31.39,0.0,165.3,2.47,55.3,18.75,4.04,28.57,1.49
2023,8,26,9,101.2,32.42,0.0,169.6,2.68,52.37,18.59,4.19,29.36,1.65
2023,8,26,10,101.19,32.95,0.0,174.2,2.68,50.29,18.52,4.35,29.97,1.95
2023,8,26,11,101.18,32.75,0.0,177.9,2.43,49.51,18.46,4.45,30.2,1.76
2023,8,26,12,101.15,32.09,0.0,180.5,1.9,49.62,18.43,4.47,30.12,1.56
2023,8,26,13,101.13,31.26,0.0,182.3,1.31,50.2,18.42,4.41,29.91,1.12
2023,8,26,14,101.1,30.03,0.0,182.7,0.85,51.75,18.47,4.4,29.43,0.45
2023,8,26,15,101.08,28.52,0.0,180.8,0.4,54.79,18.59,4.47,28.58,0.04
2023,8,26,16,101.06,26.81,0.0,176.6,0.06,61.58,19.12,4.37,27.13,0.01
2023,8,26,17,101.07,25.91,0.0,175.5,0.0,69.12,19.87,4.25,25.96,0.0
2023,8,26,18,101.07,25.44,0.0,179.6,0.0,73.75,20.35,4.12,25.36,0.0
2023,8,26,19,101.07,25.05,0.0,186.0,0.0,76.48,20.56,3.91,24.96,0.0
2023,8,26,20,101.07,24.74,0.0,192.9,0.0,78.22,20.63,3.75,24.66,0.0
2023,8,26,21,101.06,24.46,0.0,200.0,0.0,79.6,20.67,3.61,24.4,0.0
2023,8,26,22,101.04,24.2,0.0,206.9,0.0,80.84,20.68,3.5,24.16,0.0
2023,8,26,23,101.03,23.94,0.0,213.3,0.0,82.42,20.74,3.39,23.89,0.0
2023,8,27,0,101.02,23.77,0.0,218.9,0.0,84.21,20.86,3.25,23.65,0.0
2023,8,27,1,101.02,23.5,0.0,224.7,0.0,86.13,20.9,3.07,23.34,0.0
2023,8,27,2,101.01,23.16,0.0,229.8,0.0,88.63,20.97,2.89,22.93,0.0
2023,8,27,3,101.02,23.49,0.0,233.0,0.06,89.25,21.04,2.89,22.89,0.0
2023,8,27,4,101.02,25.66,0.0,234.8,0.5,80.34,20.68,3.48,24.27,0.0
2023,8,27,5,101.0,27.85,0.0,236.5,1.13,65.73,19.09,3.64,26.0,0.0
2023,8,27,6,100.98,30.03,0.0,236.3,1.73,52.6,17.32,3.56,27.92,0.0
2023,8,27,7,100.96,32.1,0.0,232.9,2.23,46.29,16.93,3.09,29.7,0.0
2023,8,27,8,100.92,33.76,0.0,225.9,2.59,44.27,17.4,2.57,31.01,0.0
2023,8,27,9,100.88,34.9,0.0,217.0,2.79,41.99,17.41,2.39,31.98,0.0
2023,8,27,10,100.84,35.41,0.0,207.0,2.79,40.37,17.32,2.41,32.6,0.0
2023,8,27,11,100.8,35.3,0.0,198.2,2.61,39.55,17.23,2.58,32.87,0.0
2023,8,27,12,100.75,34.6,0.0,192.2,2.21,39.59,17.14,2.86,32.77,0.0
2023,8,27,13,100.71,33.23,0.0,188.4,1.68,40.31,17.02,3.17,32.3,0.0
2023,8,27,14,100.68,31.63,0.0,186.9,1.08,41.76,16.88,3.48,31.54,0.0
2023,8,27,15,100.67,29.72,0.0,186.3,0.49,44.12,16.74,4.04,30.37,0.0
2023,8,27,16,100.67,27.57,0.0,188.7,0.06,50.23,17.01,4.45,28.42,0.0
2023,8,27,17,100.7,26.6,0.0,195.8,0.0,56.34,17.58,4.61,27.08,0.0
2023,8,27,18,100.71,26.02,0.0,205.6,0.0,60.31,18.01,4.37,26.36,0.0
2023,8,27,19,100.7,25.55,0.0,215.3,0.0,63.32,18.27,4.07,25.82,0.0
2023,8,27,20,100.7,25.1,0.0,224.2,0.0,65.81,18.42,3.67,25.32,0.0
2023,8,27,21,100.68,24.74,0.0,233.0,0.0,67.46,18.4,3.39,24.89,0.0
2023,8,27,22,100.65,24.53,0.0,241.8,0.0,68.38,18.3,3.24,24.57,0.0
2023,8,27,23,100.64,24.17,0.0,250.2,0.0,69.37,18.12,3.04,24.15,0.0
2023,8,28,0,100.63,23.69,0.0,257.8,0.0,70.71,17.88,2.79,23.59,0.0
2023,8,28,1,100.64,23.3,0.0,264.5,0.0,71.56,17.61,2.58,23.12,0.0
2023,8,28,2,100.62,22.96,0.0,269.8,0.0,72.3,17.36,2.39,22.7,0.0
2023,8,28,3,100.63,23.33,0.0,273.2,0.06,71.49,17.2,2.21,22.7,0.0
2023,8,28,4,100.63,25.7,0.0,273.2,0.47,64.3,17.02,2.65,24.27,0.0
2023,8,28,5,100.63,28.21,0.0,268.4,1.04,57.63,16.9,2.07,25.97,0.0
2023,8,28,6,100.62,30.94,0.0,268.4,1.65,45.63,16.28,2.05,29.35,0.0
2023,8,28,7,100.59,33.06,0.0,266.9,2.1,40.01,16.13,1.51,31.46,0.0
2023,8,28,8,100.57,34.58,0.0,257.9,2.42,34.31,15.02,1.14,32.86,0.0
2023,8,28,9,100.53,35.47,0.0,243.4,2.49,31.05,14.36,0.94,33.82,0.0
2023,8,28,10,100.49,36.08,0.0,225.7,2.64,29.87,14.33,0.97,34.49,0.0
2023,8,28,11,100.44,36.1,0.0,212.0,2.41,30.05,14.68,1.13,34.81,0.0
2023,8,28,12,100.4,35.59,0.0,205.7,2.04,30.83,15.09,1.32,34.85,0.0
2023,8,28,13,100.37,34.55,0.0,202.8,1.53,32.15,15.49,1.51,34.58,0.0
2023,8,28,14,100.35,33.02,0.0,202.9,0.97,33.87,15.84,1.62,34.07,0.0
2023,8,28,15,100.33,30.85,0.0,202.1,0.43,40.39,17.38,1.53,32.64,0.0
2023,8,28,16,100.33,28.03,0.0,208.5,0.05,50.29,18.46,1.62,29.94,0.0
2023,8,28,17,100.36,27.03,0.0,222.6,0.0,52.99,18.06,1.84,28.62,0.0
2023,8,28,18,100.37,26.52,0.0,237.3,0.0,54.4,17.87,1.98,27.97,0.0
2023,8,28,19,100.36,26.1,0.0,251.6,0.0,55.55,17.7,2.09,27.45,0.0
2023,8,28,20,100.37,25.7,0.0,267.2,0.0,56.35,17.5,2.11,26.98,0.0
2023,8,28,21,100.38,25.29,0.0,286.5,0.0,56.52,17.13,2.03,26.52,0.0
2023,8,28,22,100.38,24.87,0.0,311.5,0.0,55.76,16.53,1.95,26.08,0.0
2023,8,28,23,100.38,24.49,0.0,339.4,0.0,55.0,15.95,1.89,25.67,0.0
2023,8,29,0,100.39,24.12,0.0,6.8,0.0,55.74,15.8,1.78,25.27,0.0
2023,8,29,1,100.38,23.78,0.0,35.4,0.0,58.87,16.19,1.62,24.82,0.0
2023,8,29,2,100.37,23.51,0.0,64.9,0.0,64.45,17.11,1.64,24.35,0.0
2023,8,29,3,100.37,23.94,0.0,89.2,0.06,70.25,18.39,1.89,24.31,0.0
2023,8,29,4,100.38,26.81,0.0,104.6,0.53,68.8,19.81,2.76,26.13,0.0
2023,8,29,5,100.4,29.25,0.0,117.6,1.07,61.87,19.89,3.1,27.99,0.0
2023,8,29,6,100.43,31.47,0.0,127.1,1.66,52.46,19.04,3.34,29.92,0.0
2023,8,29,7,100.44,33.11,0.0,126.8,2.15,48.8,18.93,3.36,31.05,0.01
2023,8,29,8,100.44,34.22,0.0,124.6,2.6,46.64,18.92,3.47,31.82,0.01
2023,8,29,9,100.44,34.92,0.0,123.0,2.78,45.22,18.92,3.53,32.34,0.01
2023,8,29,10,100.43,35.2,0.0,122.2,2.78,44.19,18.88,3.51,32.71,0.01
2023,8,29,11,100.42,35.07,0.0,121.8,2.56,43.47,18.8,3.48,32.91,0.01
2023,8,29,12,100.4,34.51,0.0,121.6,2.18,43.12,18.67,3.46,32.92,0.01
2023,8,29,13,100.38,33.53,0.0,121.4,1.61,43.28,18.56,3.44,32.73,0.01
2023,8,29,14,100.37,31.96,0.0,123.6,1.02,44.55,18.53,3.31,32.19,0.0
2023,8,29,15,100.36,30.08,0.0,129.7,0.43,48.04,18.78,2.79,31.12,0.0
2023,8,29,16,100.37,28.04,0.0,137.3,0.04,56.02,19.51,1.86,29.21,0.0
2023,8,29,17,100.4,27.26,0.0,138.9,0.0,60.41,19.75,1.81,28.14,0.0
2023,8,29,18,100.41,26.82,0.0,138.1,0.0,63.05,19.88,2.09,27.55,0.0
2023,8,29,19,100.43,26.42,0.0,139.0,0.0,66.88,20.33,2.81,27.03,0.02
2023,8,29,20,100.43,26.07,0.0,138.4,0.0,71.98,21.07,3.68,26.53,0.04
2023,8,29,21,100.44,25.76,0.0,136.7,0.0,75.43,21.46,4.12,26.12,0.09
2023,8,29,22,100.43,25.52,0.0,132.9,0.0,77.86,21.62,4.13,25.76,0.22
2023,8,29,23,100.42,25.34,0.0,129.2,0.0,78.25,21.48,4.3,25.53,0.35
2023,8,30,0,100.43,25.19,0.0,127.4,0.0,79.1,21.51,4.44,25.37,0.88
2023,8,30,1,100.44,25.09,0.0,127.3,0.0,79.87,21.55,4.55,25.26,1.07
2023,8,30,2,100.45,24.99,0.0,126.9,0.0,79.66,21.38,4.61,25.14,1.14
2023,8,30,3,100.46,25.1,0.0,123.9,0.05,77.42,20.87,4.84,25.09,1.51
2023,8,30,4,100.49,26.25,0.0,121.2,0.46,69.8,19.78,5.52,25.72,1.65
2023,8,30,5,100.51,27.73,0.0,123.3,1.05,58.24,17.77,6.15,26.63,1.44
2023,8,30,6,100.55,29.1,0.0,124.5,1.75,50.63,16.3,6.34,27.43,1.01
2023,8,30,7,100.57,30.17,0.0,124.1,2.26,46.83,15.56,6.46,27.97,0.5
2023,8,30,8,100.57,30.9,0.0,123.4,2.63,45.01,15.23,6.52,28.29,0.33
2023,8,30,9,100.55,31.42,0.0,124.9,2.82,43.35,14.96,6.43,28.63,0.13
2023,8,30,10,100.51,31.68,0.0,128.9,2.84,41.33,14.5,6.21,28.97,0.02
2023,8,30,11,100.46,31.61,0.0,133.2,2.63,39.22,13.88,5.94,29.17,0.0
2023,8,30,12,100.41,31.14,0.0,136.6,2.26,37.48,13.17,5.68,29.18,0.0
2023,8,30,13,100.38,30.27,0.0,138.2,1.71,36.45,12.53,5.39,28.97,0.0
2023,8,30,14,100.34,28.99,0.0,138.5,1.1,36.65,12.18,5.02,28.49,0.0
2023,8,30,15,100.33,27.18,0.0,135.3,0.48,39.37,12.36,4.38,27.47,0.0
2023,8,30,16,100.33,24.57,0.0,129.6,0.05,49.06,13.75,3.06,25.26,0.0
2023,8,30,17,100.38,23.64,0.0,124.1,0.0,56.68,14.85,2.94,24.01,0.0
2023,8,30,18,100.43,23.29,0.0,119.3,0.0,61.14,15.51,3.07,23.45,0.0
2023,8,30,19,100.47,23.05,0.0,115.3,0.0,64.41,15.95,3.31,23.02,0.0
2023,8,30,20,100.49,22.8,0.0,111.1,0.0,67.99,16.35,3.38,22.56,0.0
2023,8,30,21,100.49,22.47,0.0,111.2,0.0,70.94,16.74,3.08,22.25,0.0
2023,8,30,22,100.46,22.2,0.0,116.7,0.0,72.06,16.95,2.65,22.22,0.0
2023,8,30,23,100.44,21.97,0.0,123.6,0.0,71.98,17.03,2.22,22.33,0.0
2023,8,31,0,100.41,21.81,0.0,131.0,0.0,71.03,16.93,1.72,22.45,0.0
2023,8,31,1,100.41,21.72,0.0,137.6,0.0,69.76,16.75,1.19,22.57,0.0
2023,8,31,2,100.41,21.78,0.0,144.3,0.0,68.26,16.56,0.74,22.72,0.0
2023,8,31,3,100.44,22.23,0.0,168.0,0.04,67.33,16.51,0.5,22.88,0.0
2023,8,31,4,100.48,24.82,0.0,218.3,0.42,63.51,16.68,0.55,24.01,0.0
2023,8,31,5,100.52,27.53,0.0,254.4,0.95,57.21,16.33,0.94,25.41,0.0
2023,8,31,6,100.54,29.98,0.0,254.8,1.52,50.41,15.65,0.65,26.83,0.0
2023,8,31,7,100.55,32.07,0.0,187.2,2.06,44.6,15.15,0.78,28.38,0.0
2023,8,31,8,100.55,33.24,0.0,175.1,2.41,43.2,15.75,1.67,29.59,0.01
2023,8,31,9,100.54,33.78,0.0,171.2,2.54,43.6,16.49,2.15,30.26,0.05
2023,8,31,10,100.53,33.79,0.0,167.7,2.59,43.48,16.77,2.46,30.6,0.07
2023,8,31,11,100.51,33.7,0.0,166.7,2.35,44.04,17.08,2.65,30.75,0.13
2023,8,31,12,100.5,32.92,0.0,167.5,1.99,45.6,17.48,2.6,30.6,0.19
2023,8,31,13,100.49,31.12,0.0,170.6,1.42,48.21,17.81,2.47,30.01,0.23
2023,8,31,14,100.49,28.98,0.0,176.3,0.86,51.46,18.03,2.41,29.12,0.32
2023,8,31,15,100.5,27.68,0.0,181.9,0.35,57.34,18.83,2.35,28.08,0.4
2023,8,31,16,100.53,26.45,0.0,191.4,0.03,64.58,19.54,2.17,26.81,0.72
2023,8,31,17,100.57,25.77,0.0,205.1,0.0,68.82,19.79,1.91,26.02,1.02
2023,8,31,18,100.6,25.27,0.0,225.7,0.0,71.05,19.82,1.61,25.52,1.58
2023,8,31,19,100.62,24.86,0.0,250.1,0.0,71.27,19.53,1.44,25.17,1.98
2023,8,31,20,100.64,24.54,0.0,274.1,0.0,70.35,19.12,1.34,24.93,2.46
2023,8,31,21,100.65,24.24,0.0,295.3,0.0,69.64,18.77,1.39,24.7,2.3
2023,8,31,22,100.65,24.07,0.0,310.1,0.0,69.87,18.59,1.53,24.46,2.64
2023,8,31,23,100.66,23.89,0.0,322.6,0.0,71.21,18.58,1.76,24.12,2.96
2023,9,1,0,100.68,23.84,0.0,330.6,0.0,73.16,18.73,2.02,23.82,3.19
2023,9,1,1,100.69,23.66,0.0,332.1,0.0,75.82,18.89,2.27,23.4,3.72
2023,9,1,2,100.72,23.48,0.0,333.4,0.0,78.67,19.03,2.59,22.95,3.53
2023,9,1,3,100.75,23.34,0.0,335.6,0.04,80.93,19.04,2.99,22.5,2.72
2023,9,1,4,100.78,24.09,0.0,336.3,0.35,79.04,18.84,3.55,22.68,2.76
2023,9,1,5,100.84,25.88,0.0,338.4,0.85,69.0,17.94,3.8,23.99,3.71
2023,9,1,6,100.89,27.45,0.0,339.4,1.44,59.12,17.07,3.96,25.64,4.75
2023,9,1,7,100.95,28.59,0.0,336.9,2.01,54.11,16.78,4.09,26.81,4.83
2023,9,1,8,100.96,29.43,0.0,335.6,2.38,51.16,16.69,4.16,27.67,4.7
2023,9,1,9,100.96,30.5,0.0,334.6,1.96,48.52,16.68,4.04,28.58,4.09
2023,9,1,10,100.95,30.99,0.0,331.2,2.29,47.36,16.84,3.79,29.2,3.31
2023,9,1,11,100.95,30.83,0.0,327.1,2.24,46.55,16.74,3.75,29.41,2.76
2023,9,1,12,100.97,30.3,0.0,326.0,2.0,45.64,16.34,3.91,29.33,3.05
2023,9,1,13,100.99,29.48,0.0,327.7,1.45,45.05,15.91,4.08,29.06,3.25
2023,9,1,14,101.03,28.34,0.0,330.4,0.9,45.38,15.56,4.22,28.54,2.6
2023,9,1,15,101.06,26.83,0.0,333.2,0.37,47.44,15.44,3.99,27.63,1.32
2023,9,1,16,101.1,25.04,0.0,335.6,0.03,54.02,15.98,3.34,25.99,0.4
2023,9,1,17,101.17,24.43,0.0,339.0,0.0,57.82,16.16,3.49,25.05,0.07
2023,9,1,18,101.23,24.06,0.0,343.2,0.0,60.62,16.23,3.7,24.34,0.0
2023,9,1,19,101.28,23.56,0.0,347.6,0.0,63.88,16.26,3.79,23.52,0.0
2023,9,1,20,101.33,23.06,0.0,351.4,0.0,67.3,16.32,3.81,22.71,0.0
2023,9,1,21,101.37,22.64,0.0,355.3,0.0,71.14,16.52,3.85,22.03,0.0
2023,9,1,22,101.41,22.27,0.0,359.2,0.0,74.82,16.75,3.89,21.46,0.0
2023,9,1,23,101.43,21.89,0.0,2.9,0.0,78.14,16.91,3.84,20.92,0.01
2023,9,2,0,101.47,21.48,0.0,6.3,0.0,81.21,16.99,3.62,20.38,0.01
2023,9,2,1,101.5,21.12,0.0,10.9,0.0,82.27,16.82,3.33,19.96,0.02
2023,9,2,2,101.52,20.86,0.0,16.5,0.0,82.71,16.6,3.07,19.66,0.02
2023,9,2,3,101.54,21.05,0.0,21.8,0.04,82.52,16.5,2.94,19.59,0.03
2023,9,2,4,101.56,22.97,0.0,28.1,0.39,75.17,16.27,3.3,20.85,0.07
2023,9,2,5,101.56,25.42,0.0,36.8,0.99,65.28,15.8,3.18,22.67,0.02
2023,9,2,6,101.58,27.66,0.0,33.9,1.57,55.89,15.02,2.87,24.41,0.0
2023,9,2,7,101.58,29.41,0.0,24.9,2.17,50.06,14.45,2.62,25.63,0.0
2023,9,2,8,101.58,30.76,0.0,17.2,2.48,45.49,13.9,2.48,26.66,0.0
2023,9,2,9,101.57,31.73,0.0,10.7,2.49,41.67,13.41,2.4,27.59,0.0
2023,9,2,10,101.55,32.2,0.0,6.9,2.53,38.75,12.97,2.37,28.34,0.0
2023,9,2,11,101.52,32.09,0.0,5.4,2.23,37.01,12.68,2.38,28.81,0.0
2023,9,2,12,101.49,31.4,0.0,4.5,1.79,36.68,12.66,2.43,28.96,0.0
2023,9,2,13,101.48,30.13,0.0,4.3,1.3,37.39,12.76,2.49,28.74,0.0
2023,9,2,14,101.47,28.73,0.0,4.8,0.8,38.1,12.69,2.57,28.34,0.0
2023,9,2,15,101.48,26.89,0.0,9.0,0.34,39.41,12.52,2.46,27.57,0.0
2023,9,2,16,101.49,24.43,0.0,22.9,0.03,47.73,13.7,1.84,25.59,0.0
2023,9,2,17,101.53,23.45,0.0,35.7,0.0,51.65,13.82,2.0,24.41,0.0
2023,9,2,18,101.55,22.9,0.0,45.4,0.0,54.94,14.01,2.11,23.62,0.0
2023,9,2,19,101.56,22.46,0.0,53.2,0.0,58.19,14.21,2.2,22.92,0.0
2023,9,2,20,101.56,22.04,0.0,59.2,0.0,61.84,14.51,2.25,22.24,0.0
2023,9,2,21,101.56,21.65,0.0,65.2,0.0,65.07,14.74,2.28,21.69,0.0
2023,9,2,22,101.55,21.33,0.0,71.7,0.0,65.31,14.49,2.32,21.36,0.0
2023,9,2,23,101.54,21.05,0.0,76.8,0.0,65.4,14.24,2.35,21.05,0.0
2023,9,3,0,101.53,20.8,0.0,81.8,0.0,64.28,13.76,2.34,20.79,0.0
2023,9,3,1,101.54,20.57,0.0,86.5,0.0,64.02,13.48,2.33,20.54,0.0
